sample_id,folder_id,sent_id,sentence,prob_1
851,FG,8861,It remained until the half-time break.,-11.881729125976562
852,AV,2202,Names that were not assigned are marked in .,-18.97112274169922
853,AV,3942,exclaimed one villager to a Gestapo officer.,-27.926097869873047
854,AV,4947,"It was something he felt was time.""",-28.642921447753906
855,AV,11734,It is listed on the Toronto Stock Exchange.,-3.7149691581726074
856,AV,7924,"However, it just wasn't enough.",-8.253393173217773
857,AV,9641,Its dual is the truncated square tiling.,-7.028163433074951
858,AK,7506,"Minna Yatteruka!""),",-74.2001953125
859,AK,4272,"reading the Torah in Greek, not Hebrew;",-12.240955352783203
860,AK,111,The Foreign Policy Initiative was dissolved in 2017.,-27.238969802856445
861,DL,13877,Naomi is then sent to the psychiatric ward.,-17.799476623535156
862,DL,8639,This is the classic definition of spyware.,-12.458442687988281
863,DL,358,to earn his livelihood by any lawful calling;,-29.68793487548828
864,DL,13803,844 Civilians were killed in the fighting.,-11.22305679321289
865,DL,2341,A version of his argument is as follows:,-28.060752868652344
866,DL,9088,"and commissioned on 22 November 1942, Lt.",-15.10781478881836
867,DL,9976,The teacher will also play a major role.,-13.420429229736328
868,DL,8259,it starred Philip Bosco and Treat Williams.,-15.43914794921875
869,DL,1460,The area was traditionally part of Styria.,-0.010521700605750084
870,DL,14471,Its traffic is primarily private and commercial training.,-38.784912109375
871,CM,8305,"Trained as an architect, graduating in 1915.",-21.98003387451172
872,CM,695,Several Hall of Residences are still under construction.,-28.68442726135254
873,CM,13159,"and commissioned on 2 September 1944, Lt.",-13.66808795928955
874,AZ,4580,6 FTS an all-jet school.,-52.96549987792969
875,AZ,6819,Following a 2006 hypothesis by Moore et al.,-26.034488677978516
876,AZ,2436,Perkins stayed with Montreal through the 2014 season.,-23.94101333618164
877,AZ,9289,The district capital is Bad Zurzach.,-5.592083930969238
878,AZ,5645,The episode was broadcast on 28 December 2004.,-16.210601806640625
879,AZ,10780,The Paris concert was conducted by James Levine.,-12.311328887939453
880,AZ,7728,"Storing was a powerful, extremely influential teacher.",-38.12358093261719
881,EG,13996,"Meanwhile, Mihrimah leaves the palace.",-23.710403442382812
882,EG,7702,"GAA = Goals Against Average""  ""Note:",-17.71131134033203
883,EG,4668,It is composed of 5-horizontals:,-38.55791473388672
884,EG,5039,I guess we both have big egos.,-7.430455207824707
885,EG,6317,"Legal Boundaries and Regulatory Perspectives"" in 1998.",-62.35804748535156
886,EG,9423,North Mountain extends over portions of three counties.,-16.498626708984375
887,EG,8078,Places listed in Summerside are listed separately.,-10.435766220092773
888,EG,985,up 0.12 from the previous episode.,-14.051734924316406
889,EG,1658,Damon (surname)  Damon is a surname.,-20.98171615600586
890,FI,6386,She married Eldar Rønning.,-7.879362106323242
891,FI,6679,She is a 2013 graduate of Dartmouth College.,-9.323189735412598
892,FI,8817,as a fruit grower and marketer.,-12.167379379272461
893,FI,4271,</poem> <poem> 2.,-18.329166412353516
894,FI,4038,Numerous weapon systems were created under his direction.,-16.7914981842041
895,FI,5775,Their crew numbered 45 officers and enlisted men.,-12.816137313842773
896,FI,4931,"Temple of Dakke, Nubia.",-22.40332794189453
897,DA,8690,"desserts, $6-$9.",-14.862116813659668
898,DA,11810,He was suspended from cabinet for three months.,-11.654544830322266
899,DA,8003,polls used different sample sizes and citizen groups.,-28.591453552246094
900,DA,11076,"Who wants to be a millionaire?"",",-25.443269729614258
901,DA,11991,Gödel's incompleteness theorem).,-16.862110137939453
902,AL,6864,It's one thing to use freedom.,-18.94867515563965
903,AL,4347,Maxwell (unit)  The maxwell (symbol:,-39.07426834106445
904,AL,5114,"Additionally, All performed two warm up shows;",-26.878616333007812
905,AL,9875,"Fulford was born in Ottawa, Ontario.",-6.914968490600586
906,DX,9776,The British bomber was returning from a raid.,-17.08740234375
907,DX,8408,"He was born at Arundel, Sussex.",-3.788379192352295
908,DX,12221,Srinivasan is a young architect.,-12.985170364379883
909,DX,8420,"Frazier, however, always appeared as himself.",-22.870399475097656
910,DX,3983,a 1991 five-city tour of Spain;,-18.51148796081543
911,AC,4879,These types can be used for precision works.,-26.090835571289062
912,AC,9002,The temperate zone ranges between with averages from ;,-40.08056640625
913,AC,4756,"During the Battle of Brandywine, Capt.",-7.6342620849609375
914,AC,10648,The act jump-started the peace process.,-18.657241821289062
915,FC,10113,It was instituted in 1981 by royal charter.,-17.716703414916992
916,FC,562,Denis Lebedev won by unanimous decision.,-5.892282485961914
917,FC,12725,"Instead, they suggested the following conclusion: """,-31.76850128173828
918,FC,9865,He has son name Jaydatta Dhas,-51.60222625732422
919,FF,13707,The losing team was eliminated from the competition.,-1.5075794458389282
920,FF,2501,Belle played the harp from an early age;,-20.107086181640625
921,FF,8097,"To prove this, Petty uses clever calculations.",-37.5766487121582
922,FF,5226,This includes a bonus track only for Japan.,-17.649967193603516
923,FF,3603,"in the mine of Codos, Aragon;",-31.27655601501465
924,FF,4365,some scheduled events were moved to other venues.,-12.324689865112305
925,FF,13485,Davies married her husband Simon in September 2007.,-26.20050621032715
926,FF,10264,He died on 9 January 1929 aged 59.,-17.4906063079834
927,AF,6909,"Roan Mountain, North Carolina and Tennessee;",-16.17681884765625
928,AF,9590,Pine Grove Area School District - 38%;,-15.294750213623047
929,AF,4179,The text of their adjudication reads:,-14.190786361694336
930,AF,10767,It is roughly in width by in height.,-19.9311466217041
931,CX,8831,His role of leading the Bangkok Art Biennale:,-42.55793380737305
932,CX,1656,For the relegation results of this tournament see below,-36.12477493286133
933,CX,8848,The larger Prescott Island is to the north.,-21.538841247558594
934,CX,5997,A job opportunity brought Reeves to San Francisco.,-19.803218841552734
935,CX,6706,"It was discontinued on August 24, 2012.",-20.361515045166016
936,CX,1265,He comes to and is questioned by Anderson.,-20.079082489013672
937,CX,4574,I think most of them are overrated.,-9.121792793273926
938,AT,6483,UEFA approved the revised plan in January 2005.,-34.51261520385742
939,AT,8779,"Monument lands amount to , and preserve lands .",-42.54925537109375
940,AT,3646,A BOCES has no taxing authority.,-31.918601989746094
941,AT,1879,It use is recommended together with lifestyle changes.,-33.57060241699219
942,AT,7698,He is also the god of the sea.,-4.365288257598877
943,AT,6001,The 182nd Infantry Regiment held their position.,-12.282661437988281
944,AT,11777,"Information was taken from the official website.""",-12.368626594543457
945,AT,6282,"Governor Romney in a brief statement said: """,-21.863483428955078
946,AT,9889,Earnhardt managed to climb out by himself.,-13.652286529541016
947,AB,7794,Moby-Dick  Moby-Dick;,-4.630982398986816
948,AB,4676,Kimchi is served at nearly every meal.,-14.742803573608398
949,AB,9941,"On the Opening of the Eyes"").",-39.739933013916016
950,AB,10253,He decided to embark on a Polish expedition.,-18.033870697021484
951,BB,10669,"And they can pick up things!'""",-32.39979553222656
952,BB,4409,"a Chinese city and a Japanese city.""",-11.265472412109375
953,BB,3661,During February 1919 the Red Army regained control;,-19.976043701171875
954,BB,4107,It was also a former Roman Catholic bishopric.,-9.11577033996582
955,BB,12300,This specification did not achieve extensive commercial adoption.,-24.699054718017578
956,BS,6427,Segments of this road are now Interstate 73.,-20.906021118164062
957,BS,4926,Its population as of 2005 is 662.,-15.169116020202637
958,DW,1404,the house was destroyed by fire in 1931.,-17.461977005004883
959,DW,1006,Most of which the songs are considered blues.,-32.214073181152344
960,DW,8853,2) display of weapons by officer; (,-37.86366653442383
961,DW,1097,Various explanations for this effect have been proposed.,-7.4925336837768555
962,DW,5185,His career was troubled due to alcohol abuse.,-10.783645629882812
963,DW,1441,Countries all around the world compete in athletics.,-17.059207916259766
964,EF,10645,a late 19th-century frame tenant house;,-8.599982261657715
965,EF,1728,"It was released on August 9, 2013.",-13.872605323791504
966,EF,13030,Drums  Damiao Gomes De Souza:,-26.59851837158203
967,EF,2596,"Built in 1864, it opened in 1865.",-21.521240234375
968,EF,2122,He was admitted in 1649 to Westminster School.,-10.681906700134277
969,CV,6197,The construction of the mausoleum began in 1948.,-23.298458099365234
970,CV,4829,This objection is compounded by two things:,-23.56652069091797
971,CV,2976,Burks attended LaGrange High School.,-4.241622447967529
972,CV,11673,The CIA was divided into two distinct groups.,-16.65473747253418
973,CV,12306,"Goblini  Goblini (; trans. """,-36.304107666015625
974,CV,12999,The book has six chapters including an introduction.,-10.697997093200684
975,CW,11398,"Gaga apologized for ever collaborating with him. """,-38.03575897216797
976,CW,4077,Brown lost by knockout in the second round.,-11.885058403015137
977,CW,9963,"Their design mantra became ""Embrace the Crazy;",-47.81641387939453
978,AD,9985,There was two rapid transit operators in Tianjin.,-33.47909164428711
979,AD,7736,The serrated iron tongue shredder;,-19.071256637573242
980,AD,8018,"Poems 1985–1988"" (1989).",-65.77204895019531
981,AD,4399,"They include Peter Phillips, ed., """,-46.878204345703125
982,AD,9575,"The colour and method could be added: """,-56.967613220214844
983,AA,6622,"United States of America New York, USA.",-4.89011812210083
984,AA,5800,The Yangtze River has over 700 tributaries.,-6.207747459411621
985,AA,21,It is headed by the governor of Alabama.,-12.807129859924316
986,AA,9293,The mill itself is now used as offices.,-12.606182098388672
987,AE,1439,This version of the film runs 127 minutes.,-8.248619079589844
988,AE,3805,Galdhøpiggen   Scandinavian Mountains:,-50.23066711425781
989,AE,4519,The entire river is above the tree line.,-19.53391456604004
990,AE,5376,A permanent memorial began planning in June 1999.,-35.650211334228516
991,AE,125,The greek letter denotes the Laplace operator;,-19.138349533081055
992,AY,3478,The chain was run by Blockbuster from 1996.,-39.37114715576172
993,AY,4323,The ship had a metacentric height of .,-23.322444915771484
994,AY,526,"Aeglos (Sindarin: """,-52.21319580078125
995,DH,1466,Its last Representative was James S. Golden.,-27.999862670898438
996,DH,12181,ICQ was first released in November 1996.,-27.954158782958984
997,DH,4601,The trail was also called Taos Trail.,-15.090953826904297
998,DH,537,A moment was a medieval unit of time.,-25.080570220947266
999,DH,4104,"Derrington died on March 12, 2020.",-32.4161262512207
