sample_id,folder_id,sent_id,sentence,prob_1
570,AX,13496,"In early 2016, Barneys New York announced it would close its Scottsdale Fashion Square store.",-19.026735305786133
571,AX,15322,Secunderabad is also a major railway junction in the Wadi–Vijayawada railway route.,-42.6044921875
572,AX,6128,Also a common meadow lay by the river in the south and southeast of Upper Halliford.,-41.46051788330078
573,AX,21988,Usher bought Boettcher's contract and signed him as a staff producer for Columbia Records.,-25.52566146850586
574,EG,19002,"Furthermore, the song earned Savage and Don Jazzy a nomination at the 2013 Nigeria Entertainment Awards.",-39.05423355102539
575,EG,16060,"Samayoa is a Business Administration graduate from Universidad Galileo and speaks Spanish, English and German.",-35.82155227661133
576,EG,15658,"Askalon, Tajikistan  Askalon () is a town and jamoat in Tajikistan.",-12.3323335647583
577,EG,943,"however, the JTWC estimated that it retained typhoon strength during its crossing of the island.",-19.784875869750977
578,EG,7173,"Gelly was a teacher during the 1970's at William Penn School, Dulwich.",-29.95336151123047
579,EG,12808,More than a dozen ministers and deputy ministers as well as a number of government officials also resigned.,-10.248638153076172
580,DV,2036,"In 1654, Avery was elected Member of Parliament for City of London in the First Protectorate Parliament.",-13.311864852905273
581,DV,24461,It is the crop species with the highest economic value in the order Caryophyllales.,-17.198474884033203
582,DV,20910,"His shadow puppetry has been featured on the Disney Channel show called ""What a Life!""",-30.54718780517578
583,DV,25933,"A memorial has been constructed at the University of Evansville known as the ""Weeping Basketball.""",-35.43966293334961
584,BB,17459,The Büso has campaigned for global infrastructure development with cutting edge technologies such as Maglev trains.,-42.90447998046875
585,BB,22946,Christopher Columbus stopped at what became Westmoreland on his second voyage when he landed in Jamaica.,-11.248802185058594
586,BB,23665,"They also wrote the ""Sans Atout"" series for younger readers, about a boy detective.",-61.71051025390625
587,BB,6586,"Some time later, Sidewinder was seen in an interview after his retirement from villainy.",-22.9558048248291
588,BB,22397,"She departed New London on 1 November 1919 in company with , , , and ""Eagle No.",-64.67611694335938
589,BB,17426,was a province in the autonomous Friuli-Venezia Giulia region of Italy.,-17.509382247924805
590,BB,9202,He had moved to Drogheda and was now living in near-anonymity;,-7.195569038391113
591,BB,1819,"McNamara finished as Pennsylvania's seventh all-time leading scorer with 2,917 points.",-28.984514236450195
592,BB,6103,"Chase struggled with panic attacks and clinical depression as a teenager, something he dealt with into adulthood.",-24.375953674316406
593,BB,24353,"Nevertheless, ""All for You"" stands as a monument to the positive effects of divorce.""",-28.070308685302734
594,AU,19003,"The eight main episodes from series two were released under the banner ""Bo' Selecta!:",-75.36944580078125
595,AU,7779,Doctors had medically restricted Wilkerson from driving a car at the time of the accident.,-15.487255096435547
596,AU,5726,"In recent times, residents of urban areas tend to have fewer children than people in rural areas.",-14.687150955200195
597,AU,12149,"St Clement's Church, Ipswich was largely funded by the wool trade passing through the port.",-25.574983596801758
598,AU,22481,names mentioned include Taleb al-Zubaidi and Naim al-Oukaili.,-46.943931579589844
599,AU,20021,Low-energy fans in the tops of the stacks can also be used to improve airflow.,-28.890893936157227
600,AU,256,Victorinox also produces the bayonet for the Swiss Stgw 90 assault rifle.,-48.235557556152344
601,AU,18842,There was no system at Port Chicago for making sure officers and men were familiar with safety regulations.,-34.45881271362305
602,BL,18446,"He loved to play snooker, joining the Wanderers Club in 1964 when he came to South Africa.",-23.72441291809082
603,BL,3623,"was transferred to Constantinople in 1890, and in 1898 to London, where he served until 1920.",-46.626129150390625
604,BL,10941,He then designed and built a soundproof 2-1/2 story home around the organ.,-29.37469482421875
605,BL,14057,One element that EA had sought to change was how microtransactions would be handled;,-37.74351501464844
606,BL,3372,"This has led to young families leaving Kirkby, buying cheaper houses in surrounding towns and villages.",-32.94696044921875
607,BL,13839,The change was part of an initiative by CBS to establish FM sports talk stations across the country.,-34.22235870361328
608,BL,13273,Sambhaav holds 51% rights while Nascent holds 49% rights of the LLP.,-45.965858459472656
609,BL,3509,"By adding a background light to a set, filmmakers can add a sense of depth to shots.",-28.990148544311523
610,AS,23729,The Kentuckians set out on horseback over an old buffalo trail before making camp at sunset.,-27.557750701904297
611,AS,5385,"Scotland were again eliminated on goal difference, after a 2–2 draw with the Soviet Union.",-41.9421501159668
612,AS,11671,"As of 1931, Roman Catholics were the largest religious body in Canada, with 4 million people.",-26.272106170654297
613,AS,9145,"He occupied this position for only six days, and the Tătărescu government resigned on 3 July.",-36.9031867980957
614,CT,1180,"Robert Kuroda was born in Aiea, Hawaii, the son of immigrants from Japan.",-19.119157791137695
615,CT,21498,Strachan became famous during his career for his ungovernable temper and violent cursing.,-25.23942756652832
616,CT,14289,He lost his power in a fierce battle against an evil force during the end of KO One.,-53.99869155883789
617,CT,15845,"As his grandson is only a baby, he plans to freeze Pauline, until he gets older.",-47.33148956298828
618,CS,3136,His works from this period represent mainly scenes of military life that allowed him to forge a reputation.,-31.908981323242188
619,CS,12965,The local townspeople have recently increased the pressure on the provincial authorities to upgrade this important byway.,-49.218109130859375
620,CS,12299,"The tests focus on the state's Academic Standards for reading, writing, mathematics and science.",-4.862110137939453
621,CS,15735,"D. graduates, providing current files on each graduate and information regarding positions that are currently available.",-56.539146423339844
622,CS,5365,"He was active throughout the United States and Canada, with a significant body of work in Cleveland.",-19.23680877685547
623,CS,9151,"It also began offering ""McItaly"" items from 2010 to 2017 in a limited period.",-50.98493957519531
624,DG,14025,This means that the corner-point cells degenerate and may have less than 6 faces.,-42.47765350341797
625,DG,10498,"Fairfield Area School District received a $611,435 supplement for special education services in 2010.",-24.496509552001953
626,DG,23742,"Erb created the first Cherokee animation in the Cherokee language, ""The Beginning They Told"".",-55.58642578125
627,DG,13178,He is the son of Susan Elizabeth Peck (née Alexander) and Wayne E. Yoder.,-37.08516311645508
628,DG,20248,"Together, Books 2 and 3 cover only 15 months, a much shorter period than book 1.",-29.45142364501953
629,DG,15130,The band primarily performs with Fender equipment consisting of two Fender Stratocaster electric guitars played.,-28.323318481445312
630,DG,571,"Cané was expected to face Karlos Vemola on March 19, 2011 at UFC 128.",-46.31474304199219
631,DW,17872,"Ultimate Alien"" and it being written by Man of Action, the creator of both shows. """,-56.05196762084961
632,DW,21810,He lost to Jack Swagger in a dark match prior to WWE SmackDown tapings in Birmingham.,-20.65335464477539
633,DW,22717,"Simulation"" aims to help professionals and researchers apply advances in modeling and simulation to their application areas.",-36.32406234741211
634,DW,17962,The building was funded by proceeds from Pope John Paul II's book sales and foreign donations.,-20.065195083618164
635,DW,18983,"It’s March 3rd, 2020 - today I am officially divorced from actor Doug Hutchison.",-71.46659851074219
636,DW,5188,Huff moved into fourth ahead of Muller who had to slow to avoid the spinning MacDowall.,-25.267044067382812
637,DW,24547,A winning example of RealTime's Integra Type R resides in the Honda museum.,-52.74721908569336
638,DW,394,"As a senior, he had 115 tackles on defense and rushed for 743 yards on offense.",-15.739259719848633
639,DW,747,"In 2013, the parish merged into the new parish Alfundão e Peroguarda.",-42.95585250854492
640,DT,12166,He answered it would be like an Etch A Sketch to shake-up and start over.,-56.79563903808594
641,DT,22047,Angela Bizzarri  Angela Bizzarri Pflugrath is a former American distance runner.,-28.525291442871094
642,DT,16710,"Qualification was achieved by the results of athletes, who gained a qualification place for their NOC.",-32.42402648925781
643,DT,24889,"She has dark hair, freckles, blue eyes and is about 5'6"".",-12.516843795776367
644,DT,13891,Investigators found the thieves who were still living and working using a child's Social Security number.,-33.46925354003906
645,DT,12532,It had stood more years (40) as a wreck than it had as a useful building.,-34.176292419433594
646,DT,13336,"Inaz is a strong advocate of inclusive governance, reduction of inequality, corruption and fiscal reform.",-50.964698791503906
647,FB,8469,Vivaan's trust issues stem from his abandonment issues and he promises himself to never marry.,-45.55018615722656
648,FB,4005,"Following her husband's death in 1853, she was known as the Dowager Countess Brownlow.",-15.305349349975586
649,CM,15096,"Following the challenge, Sorrell went on to pitch a 12-inning victory over State College.",-43.68218231201172
650,CM,12881,"The camp, known locally as the ""Cowboys Camp"", took place on Whistler Mountain.",-18.08003044128418
651,CM,900,"Commenced on July 2, 2007, the first week of the show touched on subjects like relationships.",-39.315467834472656
652,CM,22166,"The updated graphics were implemented on CSN's live game coverage and all studio shows; """,-64.2499771118164
653,CM,8004,"From 21 May 2014, users of the PlayStation 4 could use their smartphones as a microphone.",-29.915218353271484
654,CM,15978,"Now orphans, Ryuu and Arty head out of Chicago in search of a better future.",-53.754783630371094
655,CM,22618,The single was an enormous success in Belgium and reached number 1 in the Belgian Ultratop chart.,-13.61265754699707
656,CM,11341,Cabinets in this style typically have an overhanging top similar to western-style cabinetry.,-9.188593864440918
657,CM,21420,"The partner of influential unionist Kevin Reynolds, she was associated with the conservative wing of the party.",-47.167572021484375
658,CM,24032,"Unlike services such as Joost which offer video on demand channels, Livestation streams live broadcasts.",-44.52019119262695
659,CL,9934,"There are also numerous derivative processes going by different names, perhaps involving some alteration of the format.",-56.5389404296875
660,CL,23123,Each team must play at least two times against every other team on a home-away basis.,-17.742216110229492
661,CL,18329,"Shirva, India  Shirva is a village in Udupi district, Karnataka, India.",-11.965616226196289
662,CL,17811,"She befriends Bazhell and Brandark, and they help her get home.",-46.39111328125
663,CL,12700,The wintering grounds of the two migrant species include a range of open country and hilly habitats.,-33.03996276855469
664,CL,6891,Joannes Dulcken (10 September 1742 – 22 July 1775) was born in Antwerp;,-71.62197875976562
665,BN,11627,"The grain agreement was accepted, and supplies continued to be delivered to the British troops in Alexandria.",-41.00835037231445
666,BN,4784,"The steward entertained his two guests for several days, and promised to conduct them to the chieftain.",-45.34806442260742
667,BN,21150,"In Zn[(SP(OR)], the zinc has tetrahedral geometry.",-45.80323028564453
668,BN,22880,"A., Kurt, who reveals that MAGAMI is a front for the A.o.",-58.41733169555664
669,BN,10450,The station is unstaffed and has no permanent buildings other than basic shelters on each platform.,-25.448596954345703
670,BN,16182,"Similarly, feminist thinkers have drawn attention to the alienation of the female experience in Christian thought.",-23.578310012817383
671,FF,11061,Jann Arden was set to inducted into the Canadian Music Hall of Fame during the main ceremonies.,-33.359134674072266
672,FF,205,"In January 2019, Laurence was internally selected to represent the Netherlands in the Eurovision Song Contest 2019.",-23.501609802246094
673,FF,4937,"Provided for by Article V, Section 5 of the Minnesota Constitution and Minnesota Statute 4.06.",-21.78322410583496
674,FF,12403,2019 Arizona Tennis Classic  The 2019 Arizona Tennis Classic was a professional tennis tournament played on hard courts.,-1.929840326309204
675,FF,25112,he later travelled to France to study at the famous culinary school Le Cordon Bleu.,-21.024734497070312
676,FF,26435,"Because of maritime influence, snow tends to be wet and heavy, resulting in high avalanche danger.",-11.178658485412598
677,FF,1560,"Despite the track's wispy production, Plum's songwriting still cuts deep.""",-38.4826774597168
678,EU,24981,"For amputees, this is often done on site at a sports training facility or competition.",-17.399215698242188
679,EU,24961,is a 2013 South Korean drama film starring Kim Gyu-ri and Park Won-sang.,-23.64351463317871
680,EU,21811,"Cattaneo was born into a noble family at Sarzana, near Genoa, Italy.",-9.016703605651855
681,EU,1474,"It was included on his extended play, ""Fight Like Hell"", released on October 7.",-23.1552791595459
682,EU,16056,The work on the 22 km stretch to Edamalakkudy was not an easy thing.,-32.8775634765625
683,EU,6176,Purusottampur is nearest town to Aladigan which is approximately 10km away.,-46.06016540527344
684,DN,140,This treaty is the first treaty in Ottoman history by which the empire agreed to lose territory. (,-28.80029296875
685,DN,24149,Dylan's 1974 tour with The Band also became a large source of the bootlegs.,-32.16972351074219
686,DN,15905,"Pine Terrace  Pine Terrace is a historic home located at Highland Falls in Orange County, New York.",-16.930633544921875
687,DN,15309,A new life and new surroundings soon brought a new member to the family Siu Kwan Ho.,-39.83000946044922
688,DN,930,They went on the banks of the Havel along the Grunewald to the left side.,-32.93519592285156
689,DN,20188,The Buffet is an onsite restaurant and offers cuisine from all four corners of the world.,-18.65045928955078
690,DN,17861,"Sister Doctor is described as beefy, with questionable credentials, but is an excellent diagnostician.",-43.92521667480469
691,DN,8441,"Gerald Henderson, Jr. was the highest selection in the 2009 NBA Draft (12th overall).",-28.848804473876953
692,DN,9087,"As of 2012, one rural locality in Khabarovsk Krai bears this name:",-24.097911834716797
693,DN,18877,This work included collaborations with artists such as Jaume Sisa and María del Mar Bonet.,-40.762847900390625
694,DN,26754,The Ottoman government came to this decision after years of Zaydi-based insurgency in Yemen;,-31.99561309814453
695,DH,18853,"Laurence J. Colman, James' son, took his Sunday school class on an outing.",-40.33491516113281
696,DH,21151,He joined Columbia Pictures in 1927 and worked almost exclusively at the studio until he retired in 1952.,-14.775090217590332
697,DH,12270,"a walking and cycling path, fitted with informative signs that detail the history of the line.",-32.9226188659668
698,DH,21388,Mai watches a DVD of Rockin' Pretty in the lobby of Rockin' Hits Studio.,-54.661094665527344
699,DH,23801,The company has received more than 25 Pop music awards for the most performed songs on the radio.,-32.09531784057617
700,DH,14064,It was reactivated in 1994 and resumed its role as the operational component of the 133d Wing.,-19.3228759765625
701,DH,25606,"Sunset on Third Street 2, is a 2007 Japanese film directed by Takashi Yamazaki.",-23.79062843322754
702,DH,13260,"Gibson was born in Caracas, where she use to study architecture at the Central University of Venezuela.",-29.491132736206055
703,DH,1653,This example class demonstrates the definition and use of a codice_15 extension method for strings:,-79.44775390625
704,DH,11948,The actor said that he had trained the hardest to practice spin in one of the dance sequence.,-59.66688537597656
705,AW,5017,"In the match, Malinga took his 300th ODI wicket by dismissing Virat Kohli.",-13.405793190002441
706,AW,2554,"In 2008, he was posthumously inducted into the University of Michigan Track & Field Hall of Fame.",-8.152164459228516
707,AW,14378,"in 1858 whaling stations began to operate in San Diego, having ended operations as late as 1886.",-51.41509246826172
708,AW,16467,Mike Scap was soon replaced by Nick Forster on bass with Sawtelle moving to guitar.,-47.0067138671875
709,AW,15556,and the way the garden space will connect to the home or other structures in the surrounding areas.,-40.05726623535156
710,AW,20556,"they originally sustained ""The Amos 'n' Andy Show"" on radio during the 1940s).",-48.15989685058594
711,DR,8530,"In 2015, Matthews' blocking improved, allowing only 38 quarterback pressures compared to 51 in 2014.",-38.90017318725586
712,DR,18210,"This, however, was false, as the park had been granted use by a local farmer.",-27.402986526489258
713,DR,14903,The garret level contained a domed section of the chimney that served as a meat smoking chamber.,-48.528602600097656
714,DR,14443,"The fourth opening is ""Miss Mystery"" by Breakerz is used from 642 and onwards.",-104.7052230834961
715,DR,21595,"Lines 1716-1870 are headed ""Sword of Dardanos"" and is a love spell.",-68.5283203125
716,DR,1895,It was not until 1883 that his importance was recognized when the local press briefly described his life.,-26.76126480102539
717,EF,25314,List of awards and nominations received by Eddie Garcia  Filipino actor Eddie Garcia has earned 43 notable awards.,-35.2869873046875
718,EF,13927,She also addressed how some people may misperceive the song based on the title. “,-60.37397003173828
719,EF,6730,"He was born on April 4, 1794 in the Sainte-Walburge district of Liège.",-27.343196868896484
720,EF,18539,It has been reported that some women in Niger find it normal to be victims of domestic violence.,-17.144428253173828
721,EF,12513,The power play continued to be a struggle with the Canucks ranked twenty-eight in the league.,-36.639915466308594
722,EF,13887,"As host, Chicago gets an automatic bye past the playoffs and directly to the Final Four tournament.",-41.07792663574219
723,EF,5880,"Ramsay then attempts to talk to Amy and Samy, telling them what they are doing wrong.",-38.539451599121094
724,EF,7392,"It has a two-story, pedimented front portico in the Colonial Revival style addition.",-28.441322326660156
725,EF,12783,"Circus Plume stayed in training in 1985, but failed to add to her reputation in two starts.",-52.203094482421875
726,EF,14909,"and Professor of Social Science, Claflin University in Orangeburg, South Carolina in 1958.",-32.80680465698242
727,EQ,24595,"In 1976, the Institute began to coordinate the publication of Ukrainian language teaching materials for Alberta Education.",-37.582767486572266
728,EQ,10577,"In 2017, Carlson stepped behind the camera to direct an episode of ""Creepy Chronicles"". """,-45.6620979309082
729,EQ,15751,"It is composed by the Renewal Front, the Christian Democratic Party and the Integration and Development Movement.",-33.961021423339844
730,EQ,10790,"During gunnery training, one of the ship's steam lines bursts and starts a boiler fire.",-29.22773551940918
731,EQ,3103,Herbert was elected to the House of Assembly for the United Labor Party at the 1912 state election.,-22.365678787231445
732,EQ,23937,"This was of some importance during dietary restrictions for religious reasons, such as Lent in Christian countries.",-41.62662887573242
733,EM,11938,He brought up his 50th league game in the penultimate round of the 1965 home and away season.,-29.975589752197266
734,EM,6037,"James Fletcher Hughes was an important publisher of Gothic fiction between 1800 and 1811, publishing many texts.",-55.140228271484375
735,EM,6822,It discharges into Catawissa Creek further upstream than any other mine tunnel in the watershed.,-23.321910858154297
736,EM,7213,"in effect, this renewed the hostile feeling of the Canadian people towards East and South Asians.",-44.42527770996094
737,EM,902,"The film stars Sheela, Prasad, Kamalam and Sankaradi in the lead roles.",-16.105690002441406
738,EM,11026,The music was composed by Bombay Ravi and the lyrics were written by Yusufali Kechery.,-21.75407600402832
739,EM,12785,He initially played in Villareal's C team in his first few seasons at the club.,-33.22150421142578
740,EM,25487,Both have defied Elohim but failed to make it to the top on their own.,-18.07489776611328
741,EM,25922,"HMS Tyne (1878)  HMS ""Tyne"" was a store-ship of the Royal Navy.",-19.551034927368164
742,BG,8714,"A Republican, Poydasheff has described himself as ideologically similar to Colin Powell.",-21.612672805786133
743,BG,18644,"in such courses, at least a C is necessary to pass the course and earn graduation credits.",-44.64537811279297
744,BG,12527,So it’s a little bit more of the old school thing” Neumeier said.,-85.91619110107422
745,BG,15881,"The final segment of MD 10, from MD 100 to MD 2, opened in March 1991.",-36.38161849975586
746,EP,13970,Jovan Radonić proved that Morača sabor of 1654 was invented by Demski.,-68.41138458251953
747,EP,18591,"Audition dates in front of the producers were revealed as well, beginning in Belfast on 18 June.",-40.81575393676758
748,EP,14663,"Their first studio album, ""Revival"", was released by Strike First Records, in 2010.",-33.70771026611328
749,EP,10928,In the 2015 United Kingdom general election Hussain stood for the Welsh Conservatives in the Swansea East constituency.,-22.666534423828125
750,EP,10744,The Deluxe was introduced in 1946 as the lowest trim level in the Dodge D-24 range.,-44.071746826171875
751,EP,23927,abbreviated RSADO) is an Eritrean political organisation and armed insurgent group based in Ethiopia.,-52.74196243286133
752,EP,5469,An actual Mercy Flights helicopter crew from Great Falls was featured in a rescue scene in the film.,-48.494075775146484
753,EP,4665,"He married Emily Jane Maher on 20 May 1896 at All Saints' Church, Petersham.",-27.07548713684082
754,BJ,2572,"Yan Shun, in agreement with Song, decisively draws a sabre and kills the woman.",-41.656166076660156
755,BJ,21258,"Each team has different responsibilities within the College, but they work together in close consultation with staff.",-25.85594940185547
756,BJ,4958,"Although very talented, Fay offended most of the people he worked with because of his enormous ego.",-37.336143493652344
757,BJ,3321,He prepared to head to Germany to take possession of his new domains in the Holy Roman Empire.,-26.229951858520508
758,BJ,24051,"Trouble"" is by far Akon's most successful album in the United Kingdom to date.",-34.424591064453125
759,BJ,11699,Munjong was first married to Royal Noble Consort Hwi of the Andong Kim clan.,-37.78289031982422
760,BJ,7234,"""Ekistics"" is a book by Konstantinos Doxiadis, published 1968. (",-39.13745880126953
761,DQ,6844,"In 1958, the sculpture was rededicated at a ceremony featuring Mayor Frank Zeidler.",-33.958656311035156
762,DQ,10926,"On 17 July 1917, it was officially designated as a squadron belonging to the Kingdom of Bavaria.",-31.72620391845703
763,DQ,4375,"Greg Rusedski won in the final 7–6, 6–4 against Damm.",-72.20553588867188
764,DQ,18280,"circular ritual spaces, eastern pyramidal structure, ballgame court, columns and sunken patios.",-53.07670593261719
765,DQ,11904,2010 Nationwide Tour graduates  This is a list of players who graduated from the Nationwide Tour in 2010.,-20.264129638671875
766,DQ,23083,"CURV was developed by Naval Ordnance Test Station, Pasadena, CA in the early 1960s.",-30.284696578979492
767,DQ,15576,she then became the surprise of the evening when she took the stage for a belly dance routine.,-31.496807098388672
768,DQ,5786,"Rushdi  Rushdi (, ) is a masculine Arabic given name, it may refer to:",-39.268680572509766
769,DQ,11234,"Published on 14 September 2010, ""Reckless"" was inspired by the tales of the Brothers Grimm.",-28.062055587768555
770,BU,18846,"The heaviest part of the plane was the propulsion system, which weighed in at 1466 kg.",-27.96151351928711
771,BU,23122,Increased Damnation  Increased Damnation is a compilation album by the Norwegian black metal band Aura Noir.,-16.633705139160156
772,BU,13609,"""General Jackson"" was built by Jeffboat in Jeffersonville, Indiana and launched in 1985.",-60.697479248046875
773,DZ,24554,The Labour Relations Act 1995 was the first piece of legislation to deal with discrimination in the workplace.,-10.881535530090332
774,DZ,24982,"Despite Sorley's views, development of an upgraded rear turret for the Lancaster proceeded slowly.",-42.371917724609375
775,DZ,18913,"By February 1863, the Armoury had shipped more than 70,000 rifles to the Confederacy.",-23.883684158325195
776,DZ,7458,"On February 8, 2016, Lamb signed a tryout contract with Manital Torino of Italy.",-49.61957550048828
777,DZ,23967,"Kondor, Birjand  Kondor (, also Romanized as Kundar;",-40.739036560058594
778,DZ,20993,"She was an on-air reporter for the Boston-based show ""Style It Up"".",-19.632183074951172
779,DZ,7505,"Suroshan  Suroshan (, also Romanized as Sūroshān and Sorshan;",-33.872108459472656
780,DZ,15250,"Laurence Green from musicOMH rated it 3.5 out of 5 stars, commenting: """,-28.77730369567871
781,DZ,4805,It is located in East Administrative District directly in Sokolniki Park for Leisure and Recreation.,-44.08733367919922
782,DZ,2181,"All students use learning portal Moodle, where teaching and learning resources are uploaded by faculty members.",-41.85682678222656
783,DZ,16784,Vibha Chibber  Vibha Chibber is an Indian film and television actress and theatre artist.,-7.604728698730469
784,CR,11239,Heik has shown the stuff in both of our tough games against Minnesota and Northwestern . . .,-62.183441162109375
785,CR,6939,A new wave of post-dramatic performance companies are troubling the work of those past.,-52.523902893066406
786,CR,9289,"In 1977, the band broke up over disagreements about their contract with Deutschen Grammophon.",-18.58462905883789
787,CR,23038,It was speculated that The Whole Theory was proposed to feature hip hop and film star Ice Cube.,-41.14514923095703
788,CR,18940,She had nearly defeated Jenny by using disruptors placed around the school by Brit & Tiff.,-55.52351379394531
789,CR,3130,"Unlike the ""prison actions"", these shootings were marked by the absence of crowd participation.",-38.60137176513672
790,CR,13867,They were placed atop the rear main battery turret and the number 5 and 6 secondary turret roofs.,-42.0679931640625
791,CR,15279,"The boom was rated to , and other workers had expressed concern at the speed of the wind.",-58.60908889770508
792,FK,15074,Tree-ring dating of timbers used in the house gives a build date of around 1476.,-39.55169677734375
793,FK,4014,"After leaving the Legislative Council, Vinson was awarded an MBE in the 1969 New Year Honours.",-16.00946617126465
794,FK,7762,It is unclear exactly when or why the newspaper shortened its name (around 1906 or 1907).,-23.111528396606445
795,EZ,18376,The Smelt Monument was erected on a site which was formerly occupied by an ancient market cross.,-33.99491500854492
796,EZ,19466,Lowe has previously been a member of the Australian Department of Foreign Affairs and Trade Editorial Advisory Board.,-35.87290573120117
797,EZ,18969,"In 1998, a remixed version of ""Fantasy"" was featured on the ""Outside"" single.",-27.47318458557129
798,EZ,12111,"The Specialized Naval School is a boarding school for Turkmen youth, part of the defense ministry.",-31.8421688079834
799,EZ,23149,Klieger took a major part in the development of Israeli sports as an executive and administrator.,-39.60515594482422
800,EZ,7288,A rich yield of hematite had by then been extracted from the entrance to the shaft.,-25.352951049804688
801,FH,1076,Jiří Fiřt  Jiří Fiřt (born 1 August 1972) is a Czech gymnast.,-19.442764282226562
802,FH,14794,"Walter Gustav Url FRMS was born on October 9, 1929, in Vienna, Austria.",-52.08057403564453
803,FH,7266,The Wesley Cup is the annually game between the Huntingdon Hawks and the Birmingham–Southern Panthers.,-66.98662567138672
804,FH,12938,The Battle Creek Food Company was also a major source of funding for the Race Betterment Foundation.,-32.64629364013672
805,FH,24129,"A Pala courtier, Naradatta, acted as Datta's spiritual teacher.",-30.438535690307617
806,FH,19868,The film's sets were designed by the art directors Mathias Matthies and Ellen Schmidt.,-24.01681900024414
807,BW,6707,Prisons in Bolivia are guarded by police officers rather than a civilian force as in many western countries.,-36.28398895263672
808,BW,23867,"The comic's name changed to ""Power Man and Iron Fist"" from #50 upwards.",-37.212501525878906
809,BW,1865,"The REP (Dave McCall and Nate Carter), are the current champions in their third reign.",-49.88728332519531
810,BW,21006,The story chronicles a memorable interaction between Sexauer and Hall of Fame umpire Jocko Conlan.,-67.11544036865234
811,BW,14412,Approximately eighty percent of Voodoo leaders were said to be women during Laveau's time.,-36.043365478515625
812,BW,11770,"HyperSense kept a similar approach, but renamed the 'card' to 'page'.",-39.73776626586914
813,BW,11560,"transparent to yellow color, waxy luster, and having a Mohs hardness of 1.",-28.268644332885742
814,BA,6244,The clouds and the vapours of real landscapes are not the same at the four seasons.,-37.841453552246094
815,BA,20456,"During this time he also performed with the actor, playwright, and clown, Dario Fo.",-27.895706176757812
816,BA,5887,"The once verdant, idyllic Fleed is turned into a radioactive wasteland.",-30.728683471679688
817,BA,19852,"Starting in 2019, the southbound ""Palmetto"" began allowing local travel along the Northeast Corridor.",-33.655418395996094
818,BA,24549,"That evening, in a drunken state, Morgan calls Gannon out, intending to kill him.",-27.60590934753418
819,BA,24950,"Two optional rear racks are available, the ""SL Carrier"" and the ""Expedition Carrier"".",-55.469093322753906
820,BA,19262,It is also used to make the blood circulation of the body flow more freely when sitting down.,-21.433212280273438
821,BA,11742,Sheridan also alleged in her lawsuit that Cherry was abusive to other actors and writers on the show.,-31.894411087036133
822,AK,24117,"on April 11, and on ""The Late Late Show with Craig Ferguson"" on April 27.",-20.684616088867188
823,AK,21370,Said’s father was strongly against him learning the ways of the Western world and speaking English.,-62.092411041259766
824,AK,7157,"In the league championship series, the Sounds lost to the Iowa Cubs, four games to three.",-20.254383087158203
825,AK,3869,Plans called for more oil to be exported from Iraq's northern oil fields than actually occurred.,-33.22999572753906
826,CQ,14241,Cook was selected by the Baltimore Colts in the second round of the 1972 National Football League draft.,-17.31730842590332
827,CQ,2071,The site was first noticed and identified as a prehistoric monument by K. Rossel in 1859.,-43.752769470214844
828,CQ,20107,"It is known as the leading developer in a city ""notoriously difficult to build in.""",-34.569889068603516
829,BX,23980,One of the most infamous cases was 2012 Delhi gang-rape case of Jyoti Singh.,-20.210004806518555
830,BX,20889,In February 2005 Trinity House announced the museum's closure and relocation of the collection to Plymouth.,-21.743528366088867
831,BX,1797,"US 23 southbound follows US 60 eastbound into Catlettsburg, where they split at 35th Street.",-39.42813491821289
832,BX,5843,The park is once again open to the public as a leisure facility but without rides and attractions.,-16.136383056640625
833,BX,24791,The earmarks have financed projects such as machine cognition research in Florida and ammunition manufacturing in Kansas.,-57.18260955810547
834,ER,12554,"With the United States' entry into World War I, artillery was in greater demand than cavalry.",-6.267380237579346
835,ER,6044,The French began the Siege of Ypres on 1 June and accepted its surrender on 18 June.,-16.514373779296875
836,ER,9121,"Surprisingly, Rev. Dumas made no reference to the unusual circumstances of Payne's death.",-28.585887908935547
837,ER,12132,It grows in woodland or on rocky slopes and is found in several disjunct populations.,-10.817224502563477
838,ER,19831,"UCC won the competition for the first time in 1974, a feat they repeated in 1978.",-25.558048248291016
839,ER,24184,"There, he benefited from associations with musicians such as Gail Kubik and Russell Danburg.",-57.081626892089844
840,ER,16319,"In 2011, the college received its own charter and became a degree awarding institute (DAI).",-27.728172302246094
841,ER,7986,"Located at an elevation of about , the general slope of the district is from north to south.",-37.63288116455078
842,ER,8756,The pair had met at Pittsburgh Filmmakers School and shared a mutual love of movies and video games.,-32.92461395263672
843,ER,16397,Director Martin Scorsese has been a vocal advocate for opening the beach up to the public.,-17.30649757385254
844,ER,7885,"Philmore was born in the United States but grew up in Bad Vilbel, Germany.",-30.077056884765625
845,ER,21853,"Merlin was a quarter-finalist in the 1936 French Championships, as an unseeded player.",-29.913009643554688
846,CH,9561,"""The Fighting Instinct Tournament, or FIST, is a tournament as fierce as its name suggests.",-48.776153564453125
847,CH,15047,"scope=""row""|Worldwide  ""(Expressions in italics taken from the album credits)""",-67.6276626586914
848,CH,4214,The regular offerings and the other offerings I increased over what they were and I established for her.,-73.77949523925781
849,CH,16736,Which is to say that we end in a place very different from the story's beginning.,-22.514989852905273
